crop_code,crop_name,crop_name_en,EC_trans_n,EC_hcat_n,EC_hcat_c,mixed_crops,country_code,Note / Variety Name
10426,ΣΙΤΟΣ ΣΚΛΗΡΟΣ LICINIUS,DURUM WHEAT LICINIUS,DURUM WHEAT LICINIUS,durum_hard_wheat,3301010200,0,EL,
10429,ΣΙΤΟΣ ΣΚΛΗΡΟΣ LUNADUR,DURUM WHEAT LUNADUR,DURUM WHEAT LUNADUR,durum_hard_wheat,3301010200,0,EL,
10430,ΣΙΤΟΣ ΣΚΛΗΡΟΣ LUPIDUR,DURUM WHEAT LUPIDUR,DURUM WHEAT LUPIDUR,durum_hard_wheat,3301010200,0,EL,
10432,ΣΙΤΟΣ ΣΚΛΗΡΟΣ LYLOU,DURUM WHEAT LYLOU,DURUM WHEAT LYLOU,durum_hard_wheat,3301010200,0,EL,
10433,ΣΙΤΟΣ ΣΚΛΗΡΟΣ MACISTE,DURUM WHEAT MACISTE,DURUM WHEAT MACISTE,durum_hard_wheat,3301010200,0,EL,
10434,ΣΙΤΟΣ ΣΚΛΗΡΟΣ MAESTA,DURUM WHEAT MAESTA,DURUM WHEAT MAESTA,durum_hard_wheat,3301010200,0,EL,
10435,ΣΙΤΟΣ ΣΚΛΗΡΟΣ MAGELLANO,DURUM WHEAT MAGELLANO,DURUM WHEAT MAGELLANO,durum_hard_wheat,3301010200,0,EL,
10436,ΣΙΤΟΣ ΣΚΛΗΡΟΣ MALENA,DURUM WHEAT MALENA,DURUM WHEAT MALENA,durum_hard_wheat,3301010200,0,EL,
10437,ΣΙΤΟΣ ΣΚΛΗΡΟΣ MALVADUR,DURUM WHEAT MALVADUR,DURUM WHEAT MALVADUR,durum_hard_wheat,3301010200,0,EL,
10439,ΣΙΤΟΣ ΣΚΛΗΡΟΣ MARTINUR,DURUM WHEAT MARTINUR,DURUM WHEAT MARTINUR,durum_hard_wheat,3301010200,0,EL,
10440,ΣΙΤΟΣ ΣΚΛΗΡΟΣ MELINA,DURUM WHEAT MELINA,DURUM WHEAT MELINA,durum_hard_wheat,3301010200,0,EL,
10442,ΣΙΤΟΣ ΣΚΛΗΡΟΣ MIMOSSE,DURUM WHEAT MIMOSSE,DURUM WHEAT MIMOSSE,durum_hard_wheat,3301010200,0,EL,
10443,ΣΙΤΟΣ ΣΚΛΗΡΟΣ MIRABEL,DURUM WHEAT MIRABEL,DURUM WHEAT MIRABEL,durum_hard_wheat,3301010200,0,EL,
10444,ΣΙΤΟΣ ΣΚΛΗΡΟΣ MV HUNDUR,DURUM WHEAT MV HUNDUR,DURUM WHEAT MV HUNDUR,durum_hard_wheat,3301010200,0,EL,
10446,ΣΙΤΟΣ ΣΚΛΗΡΟΣ MV PENNEDUR,DURUM WHEAT MV PENNEDUR,DURUM WHEAT MV PENNEDUR,durum_hard_wheat,3301010200,0,EL,
10447,ΣΙΤΟΣ ΣΚΛΗΡΟΣ MV SZULADUR,DURUM WHEAT MV SZULADUR,DURUM WHEAT MV SZULADUR,durum_hard_wheat,3301010200,0,EL,
10448,ΣΙΤΟΣ ΣΚΛΗΡΟΣ NAZARENO,DURUM WHEAT NAZARENO,DURUM WHEAT NAZARENO,durum_hard_wheat,3301010200,0,EL,
10450,ΣΙΤΟΣ ΣΚΛΗΡΟΣ NERUDA,DURUM WHEAT NERUDA,DURUM WHEAT NERUDA,durum_hard_wheat,3301010200,0,EL,
10451,ΣΙΤΟΣ ΣΚΛΗΡΟΣ NICODUR,DURUM WHEAT NICODUR,DURUM WHEAT NICODUR,durum_hard_wheat,3301010200,0,EL,
10452,ΣΙΤΟΣ ΣΚΛΗΡΟΣ NINETTA,DURUM WHEAT NINETTA,DURUM WHEAT NINETTA,durum_hard_wheat,3301010200,0,EL,
10453,ΣΙΤΟΣ ΣΚΛΗΡΟΣ NOBILIS,DURUM WHEAT NOBILIS,DURUM WHEAT NOBILIS,durum_hard_wheat,3301010200,0,EL,
10454,ΣΙΤΟΣ ΣΚΛΗΡΟΣ NOUR,DURUM WHEAT NOUR,DURUM WHEAT NOUR,durum_hard_wheat,3301010200,0,EL,
10455,ΣΙΤΟΣ ΣΚΛΗΡΟΣ OLIVER,DURUM WHEAT OLIVER,DURUM WHEAT OLIVER,durum_hard_wheat,3301010200,0,EL,
10457,ΣΙΤΟΣ ΣΚΛΗΡΟΣ OPERA,DURUM WHEAT OPERA,DURUM WHEAT OPERA,durum_hard_wheat,3301010200,0,EL,
10458,ΣΙΤΟΣ ΣΚΛΗΡΟΣ ORFEO,DURUM WHEAT ORFEO,DURUM WHEAT ORFEO,durum_hard_wheat,3301010200,0,EL,
10459,ΣΙΤΟΣ ΣΚΛΗΡΟΣ ORIZZONTE,DURUM WHEAT ORIZZONTE,DURUM WHEAT ORIZZONTE,durum_hard_wheat,3301010200,0,EL,
10461,ΣΙΤΟΣ ΣΚΛΗΡΟΣ PABLO,DURUM WHEAT PABLO,DURUM WHEAT PABLO,durum_hard_wheat,3301010200,0,EL,
10465,ΣΙΤΟΣ ΣΚΛΗΡΟΣ PESCADOU,DURUM WHEAT PESCADOU,DURUM WHEAT PESCADOU,durum_hard_wheat,3301010200,0,EL,
10468,ΣΙΤΟΣ ΣΚΛΗΡΟΣ PIGRECO,DURUM WHEAT PIGRECO,DURUM WHEAT PIGRECO,durum_hard_wheat,3301010200,0,EL,
10470,ΣΙΤΟΣ ΣΚΛΗΡΟΣ PITAGORA,DURUM WHEAT PITAGORA,DURUM WHEAT PITAGORA,durum_hard_wheat,3301010200,0,EL,
10473,ΣΙΤΟΣ ΣΚΛΗΡΟΣ SY BANCO,DURUM WHEAT SY BANCO,DURUM WHEAT SY BANCO,durum_hard_wheat,3301010200,0,EL,
10474,ΣΙΤΟΣ ΣΚΛΗΡΟΣ SY CYSCO,DURUM WHEAT SY CYSCO,DURUM WHEAT SY CYSCO,durum_hard_wheat,3301010200,0,EL,
10475,ΣΙΤΟΣ ΣΚΛΗΡΟΣ SY ESPERTO,DURUM WHEAT SY ESPERTO,DURUM WHEAT SY ESPERTO,durum_hard_wheat,3301010200,0,EL,
10476,ΣΙΤΟΣ ΣΚΛΗΡΟΣ SY LIDO,DURUM WHEAT SY LIDO,DURUM WHEAT SY LIDO,durum_hard_wheat,3301010200,0,EL,
10477,ΣΙΤΟΣ ΣΚΛΗΡΟΣ SY TEXTO,DURUM WHEAT SY TEXTO,DURUM WHEAT SY TEXTO,durum_hard_wheat,3301010200,0,EL,
10479,ΣΙΤΟΣ ΣΚΛΗΡΟΣ TAMADUR,DURUM WHEAT TAMADUR,DURUM WHEAT TAMADUR,durum_hard_wheat,3301010200,0,EL,
10480,ΣΙΤΟΣ ΣΚΛΗΡΟΣ TAPPO,DURUM WHEAT TAPPO,DURUM WHEAT TAPPO,durum_hard_wheat,3301010200,0,EL,
10481,ΣΙΤΟΣ ΣΚΛΗΡΟΣ TARANTO,DURUM WHEAT TARANTO,DURUM WHEAT TARANTO,durum_hard_wheat,3301010200,0,EL,
10482,ΣΙΤΟΣ ΣΚΛΗΡΟΣ TEMPODUR,DURUM WHEAT TEMPODUR,DURUM WHEAT TEMPODUR,durum_hard_wheat,3301010200,0,EL,
10483,ΣΙΤΟΣ ΣΚΛΗΡΟΣ TEODORICO,DURUM WHEAT TEODORICO,DURUM WHEAT TEODORICO,durum_hard_wheat,3301010200,0,EL,
10485,ΣΙΤΟΣ ΣΚΛΗΡΟΣ THRAKI,DURUM WHEAT THRAKI,DURUM WHEAT THRAKI,durum_hard_wheat,3301010200,0,EL,
10486,ΣΙΤΟΣ ΣΚΛΗΡΟΣ TIREX,DURUM WHEAT TIREX,DURUM WHEAT TIREX,durum_hard_wheat,3301010200,0,EL,
10487,ΣΙΤΟΣ ΣΚΛΗΡΟΣ TITO FLAVIO,DURUM WHEAT TITO FLAVIO,DURUM WHEAT TITO FLAVIO,durum_hard_wheat,3301010200,0,EL,
10488,ΣΙΤΟΣ ΣΚΛΗΡΟΣ TOSCADOU,DURUM WHEAT TOSCADOU,DURUM WHEAT TOSCADOU,durum_hard_wheat,3301010200,0,EL,
10489,ΣΙΤΟΣ ΣΚΛΗΡΟΣ TRAKIETS,DURUM WHEAT TRAKIETS,DURUM WHEAT TRAKIETS,durum_hard_wheat,3301010200,0,EL,
10490,ΣΙΤΟΣ ΣΚΛΗΡΟΣ TREDUR,DURUM WHEAT TREDUR,DURUM WHEAT TREDUR,durum_hard_wheat,3301010200,0,EL,
10491,ΣΙΤΟΣ ΣΚΛΗΡΟΣ TRIMULATO,DURUM WHEAT TRIMULATO,DURUM WHEAT TRIMULATO,durum_hard_wheat,3301010200,0,EL,
10492,ΣΙΤΟΣ ΣΚΛΗΡΟΣ TRIONFO,DURUM WHEAT TRIONFO,DURUM WHEAT TRIONFO,durum_hard_wheat,3301010200,0,EL,
10493,ΣΙΤΟΣ ΣΚΛΗΡΟΣ TRIPUDIO,DURUM WHEAT TRIPUDIO,DURUM WHEAT TRIPUDIO,durum_hard_wheat,3301010200,0,EL,
10494,ΣΙΤΟΣ ΣΚΛΗΡΟΣ TSERERA,DURUM WHEAT TSERERA,DURUM WHEAT TSERERA,durum_hard_wheat,3301010200,0,EL,
10495,ΣΙΤΟΣ ΣΚΛΗΡΟΣ TURCHESE,DURUM WHEAT TURCHESE,DURUM WHEAT TURCHESE,durum_hard_wheat,3301010200,0,EL,
10496,ΣΙΤΟΣ ΣΚΛΗΡΟΣ TUSSUR,DURUM WHEAT TUSSUR,DURUM WHEAT TUSSUR,durum_hard_wheat,3301010200,0,EL,
10497,ΣΙΤΟΣ ΣΚΛΗΡΟΣ VALERIO,DURUM WHEAT VALERIO,DURUM WHEAT VALERIO,durum_hard_wheat,3301010200,0,EL,
10498,ΣΙΤΟΣ ΣΚΛΗΡΟΣ VALNOVA,DURUM WHEAT VALNOVA,DURUM WHEAT VALNOVA,durum_hard_wheat,3301010200,0,EL,
10499,ΣΙΤΟΣ ΣΚΛΗΡΟΣ VAUBAN,DURUM WHEAT VAUBAN,DURUM WHEAT VAUBAN,durum_hard_wheat,3301010200,0,EL,
10501,ΣΙΤΟΣ ΣΚΛΗΡΟΣ PR22D89,DURUM WHEAT PR22D89,DURUM WHEAT PR22D89,durum_hard_wheat,3301010200,0,EL,
10503,ΣΙΤΟΣ ΣΚΛΗΡΟΣ PREDEL,DURUM WHEAT PREDEL,DURUM WHEAT PREDEL,durum_hard_wheat,3301010200,0,EL,
10504,ΣΙΤΟΣ ΣΚΛΗΡΟΣ PRIMADUR,DURUM WHEAT PRIMADUR,DURUM WHEAT PRIMADUR,durum_hard_wheat,3301010200,0,EL,
10505,ΣΙΤΟΣ ΣΚΛΗΡΟΣ PRINCIPE,DURUM WHEAT PRINCIPE,DURUM WHEAT PRINCIPE,durum_hard_wheat,3301010200,0,EL,
10506,ΣΙΤΟΣ ΣΚΛΗΡΟΣ PROGRESS,DURUM WHEAT PROGRESS,DURUM WHEAT PROGRESS,durum_hard_wheat,3301010200,0,EL,
10507,ΣΙΤΟΣ ΣΚΛΗΡΟΣ PROSPERO,DURUM WHEAT PROSPERO,DURUM WHEAT PROSPERO,durum_hard_wheat,3301010200,0,EL,
10508,ΣΙΤΟΣ ΣΚΛΗΡΟΣ QUALIDOU,DURUM WHEAT QUALIDOU,DURUM WHEAT QUALIDOU,durum_hard_wheat,3301010200,0,EL,
10509,ΣΙΤΟΣ ΣΚΛΗΡΟΣ RAMIREZ,DURUM WHEAT RAMIREZ,DURUM WHEAT RAMIREZ,durum_hard_wheat,3301010200,0,EL,
10510,ΣΙΤΟΣ ΣΚΛΗΡΟΣ RAYLIDUR,DURUM WHEAT RAYLIDUR,DURUM WHEAT RAYLIDUR,durum_hard_wheat,3301010200,0,EL,
10511,ΣΙΤΟΣ ΣΚΛΗΡΟΣ REDIDENARI,DURUM WHEAT REDIDENARI,DURUM WHEAT REDIDENARI,durum_hard_wheat,3301010200,0,EL,
10512,ΣΙΤΟΣ ΣΚΛΗΡΟΣ REGUR,DURUM WHEAT REGUR,DURUM WHEAT REGUR,durum_hard_wheat,3301010200,0,EL,
10513,ΣΙΤΟΣ ΣΚΛΗΡΟΣ RELIEF,DURUM WHEAT RELIEF,DURUM WHEAT RELIEF,durum_hard_wheat,3301010200,0,EL,
10514,ΣΙΤΟΣ ΣΚΛΗΡΟΣ REYADUR,DURUM WHEAT REYADUR,DURUM WHEAT REYADUR,durum_hard_wheat,3301010200,0,EL,
10515,ΣΙΤΟΣ ΣΚΛΗΡΟΣ RGT ALBIOZUR,DURUM WHEAT RGT ALBIOZUR,DURUM WHEAT RGT ALBIOZUR,durum_hard_wheat,3301010200,0,EL,
10516,ΣΙΤΟΣ ΣΚΛΗΡΟΣ RGT FABIONUR,DURUM WHEAT RGT FABIONUR,DURUM WHEAT RGT FABIONUR,durum_hard_wheat,3301010200,0,EL,
10519,ΣΙΤΟΣ ΣΚΛΗΡΟΣ RGT NATUR,DURUM WHEAT RGT NATUR,DURUM WHEAT RGT NATUR,durum_hard_wheat,3301010200,0,EL,
10521,ΣΙΤΟΣ ΣΚΛΗΡΟΣ RGT OLIVADUR,DURUM WHEAT RGT OLIVADUR,DURUM WHEAT RGT OLIVADUR,durum_hard_wheat,3301010200,0,EL,
10522,ΣΙΤΟΣ ΣΚΛΗΡΟΣ RGT RANGODUR,DURUM WHEAT RGT RANGODUR,DURUM WHEAT RGT RANGODUR,durum_hard_wheat,3301010200,0,EL,
10523,ΣΙΤΟΣ ΣΚΛΗΡΟΣ RGT ROBINUR,DURUM WHEAT RGT ROBINUR,DURUM WHEAT RGT ROBINUR,durum_hard_wheat,3301010200,0,EL,
10525,ΣΙΤΟΣ ΣΚΛΗΡΟΣ RGT VOILUR,DURUM WHEAT RGT VOILUR,DURUM WHEAT RGT VOILUR,durum_hard_wheat,3301010200,0,EL,
10526,ΣΙΤΟΣ ΣΚΛΗΡΟΣ RIVELDUR,DURUM WHEAT RIVELDUR,DURUM WHEAT RIVELDUR,durum_hard_wheat,3301010200,0,EL,
10527,ΣΙΤΟΣ ΣΚΛΗΡΟΣ ROCCADOU,DURUM WHEAT ROCCADOU,DURUM WHEAT ROCCADOU,durum_hard_wheat,3301010200,0,EL,
10528,ΣΙΤΟΣ ΣΚΛΗΡΟΣ SALGADO,DURUM WHEAT SALGADO,DURUM WHEAT SALGADO,durum_hard_wheat,3301010200,0,EL,
10529,ΣΙΤΟΣ ΣΚΛΗΡΟΣ SANT'AGATA,DURUM WHEAT SANT'AGATA,DURUM WHEAT SANT'AGATA,durum_hard_wheat,3301010200,0,EL,
10530,ΣΙΤΟΣ ΣΚΛΗΡΟΣ SANTOGRAAL,DURUM WHEAT SANTOGRAAL,DURUM WHEAT SANTOGRAAL,durum_hard_wheat,3301010200,0,EL,
10531,ΣΙΤΟΣ ΣΚΛΗΡΟΣ SANTUR,DURUM WHEAT SANTUR,DURUM WHEAT SANTUR,durum_hard_wheat,3301010200,0,EL,
10533,ΣΙΤΟΣ ΣΚΛΗΡΟΣ SAYA,DURUM WHEAT SAYA,DURUM WHEAT SAYA,durum_hard_wheat,3301010200,0,EL,
10534,ΣΙΤΟΣ ΣΚΛΗΡΟΣ SECOLO,DURUM WHEAT SECOLO,DURUM WHEAT SECOLO,durum_hard_wheat,3301010200,0,EL,
10536,ΣΙΤΟΣ ΣΚΛΗΡΟΣ SERAFO NICK,DURUM WHEAT SERAFO NICK,DURUM WHEAT SERAFO NICK,durum_hard_wheat,3301010200,0,EL,
10538,ΣΙΤΟΣ ΣΚΛΗΡΟΣ SEVERINA,DURUM WHEAT SEVERINA,DURUM WHEAT SEVERINA,durum_hard_wheat,3301010200,0,EL,
10539,ΣΙΤΟΣ ΣΚΛΗΡΟΣ SEVERO,DURUM WHEAT SEVERO,DURUM WHEAT SEVERO,durum_hard_wheat,3301010200,0,EL,
10540,ΣΙΤΟΣ ΣΚΛΗΡΟΣ SFINGE,DURUM WHEAT SFINGE,DURUM WHEAT SFINGE,durum_hard_wheat,3301010200,0,EL,
10541,ΣΙΤΟΣ ΣΚΛΗΡΟΣ SIMAR,DURUM WHEAT SIMAR,DURUM WHEAT SIMAR,durum_hard_wheat,3301010200,0,EL,
10542,ΣΙΤΟΣ ΣΚΛΗΡΟΣ SMH87,DURUM WHEAT SMH87,DURUM WHEAT SMH87,durum_hard_wheat,3301010200,0,EL,
10543,ΣΙΤΟΣ ΣΚΛΗΡΟΣ SOLSTIZIO ESTATE,DURUM WHEAT SOLSTIZIO ESTATE,DURUM WHEAT SOLSTIZIO ESTATE,durum_hard_wheat,3301010200,0,EL,
10546,ΣΙΤΟΣ ΣΚΛΗΡΟΣ SUMMA,DURUM WHEAT SUMMA,DURUM WHEAT SUMMA,durum_hard_wheat,3301010200,0,EL,
10547,ΣΙΤΟΣ ΣΚΛΗΡΟΣ SURMESUR,DURUM WHEAT SURMESUR,DURUM WHEAT SURMESUR,durum_hard_wheat,3301010200,0,EL,
10548,ΣΙΤΟΣ ΣΚΛΗΡΟΣ GIBUS,DURUM WHEAT GIBUS,DURUM WHEAT GIBUS,durum_hard_wheat,3301010200,0,EL,
10550,ΣΙΤΟΣ ΣΚΛΗΡΟΣ GIULIO,DURUM WHEAT GIULIO,DURUM WHEAT GIULIO,durum_hard_wheat,3301010200,0,EL,
10551,ΣΙΤΟΣ ΣΚΛΗΡΟΣ GIUSTO,DURUM WHEAT GIUSTO,DURUM WHEAT GIUSTO,durum_hard_wheat,3301010200,0,EL,
10552,ΣΙΤΟΣ ΣΚΛΗΡΟΣ GK BETADUR,DURUM WHEAT GK BETADUR,DURUM WHEAT GK BETADUR,durum_hard_wheat,3301010200,0,EL,
10553,ΣΙΤΟΣ ΣΚΛΗΡΟΣ GK JULIDUR,DURUM WHEAT GK JULIDUR,DURUM WHEAT GK JULIDUR,durum_hard_wheat,3301010200,0,EL,
10554,ΣΙΤΟΣ ΣΚΛΗΡΟΣ GK SELYEMDUR,DURUM WHEAT GK SELYEMDUR,DURUM WHEAT GK SELYEMDUR,durum_hard_wheat,3301010200,0,EL,
10556,ΣΙΤΟΣ ΣΚΛΗΡΟΣ GRADOR,DURUM WHEAT GRADOR,DURUM WHEAT GRADOR,durum_hard_wheat,3301010200,0,EL,
10558,ΣΙΤΟΣ ΣΚΛΗΡΟΣ GRANDUR,DURUM WHEAT GRANDUR,DURUM WHEAT GRANDUR,durum_hard_wheat,3301010200,0,EL,
10559,ΣΙΤΟΣ ΣΚΛΗΡΟΣ GRANDUR FD,DURUM WHEAT GRANDUR FD,DURUM WHEAT GRANDUR FD,durum_hard_wheat,3301010200,0,EL,
10560,ΣΙΤΟΣ ΣΚΛΗΡΟΣ GROWBAR,DURUM WHEAT GROWBAR,DURUM WHEAT GROWBAR,durum_hard_wheat,3301010200,0,EL,
10561,ΣΙΤΟΣ ΣΚΛΗΡΟΣ GUALLARDO,DURUM WHEAT GUALLARDO,DURUM WHEAT GUALLARDO,durum_hard_wheat,3301010200,0,EL,
10562,ΣΙΤΟΣ ΣΚΛΗΡΟΣ GVATI,DURUM WHEAT GVATI,DURUM WHEAT GVATI,durum_hard_wheat,3301010200,0,EL,
10563,ΣΙΤΟΣ ΣΚΛΗΡΟΣ HARISTIDE,DURUM WHEAT HARISTIDE,DURUM WHEAT HARISTIDE,durum_hard_wheat,3301010200,0,EL,
10564,ΣΙΤΟΣ ΣΚΛΗΡΟΣ HATHOR,DURUM WHEAT HATHOR,DURUM WHEAT HATHOR,durum_hard_wheat,3301010200,0,EL,
10566,ΣΙΤΟΣ ΣΚΛΗΡΟΣ HISPASANO,DURUM WHEAT HISPASANO,DURUM WHEAT HISPASANO,durum_hard_wheat,3301010200,0,EL,
10567,ΣΙΤΟΣ ΣΚΛΗΡΟΣ IBERUS,DURUM WHEAT IBERUS,DURUM WHEAT IBERUS,durum_hard_wheat,3301010200,0,EL,
10570,ΣΙΤΟΣ ΣΚΛΗΡΟΣ IS DURAGOLD,DURUM WHEAT IS DURAGOLD,DURUM WHEAT IS DURAGOLD,durum_hard_wheat,3301010200,0,EL,
10571,ΣΙΤΟΣ ΣΚΛΗΡΟΣ IS DURANEGRA,DURUM WHEAT IS DURANEGRA,DURUM WHEAT IS DURANEGRA,durum_hard_wheat,3301010200,0,EL,
10572,ΣΙΤΟΣ ΣΚΛΗΡΟΣ IS DURAPEX,DURUM WHEAT IS DURAPEX,DURUM WHEAT IS DURAPEX,durum_hard_wheat,3301010200,0,EL,
10573,ΣΙΤΟΣ ΣΚΛΗΡΟΣ IS KARMADUR,DURUM WHEAT IS KARMADUR,DURUM WHEAT IS KARMADUR,durum_hard_wheat,3301010200,0,EL,
10574,ΣΙΤΟΣ ΣΚΛΗΡΟΣ VESPUCCI,DURUM WHEAT VESPUCCI,DURUM WHEAT VESPUCCI,durum_hard_wheat,3301010200,0,EL,
10576,ΣΙΤΟΣ ΣΚΛΗΡΟΣ VITROSOL,DURUM WHEAT VITROSOL,DURUM WHEAT VITROSOL,durum_hard_wheat,3301010200,0,EL,
10577,ΣΙΤΟΣ ΣΚΛΗΡΟΣ VULCI,DURUM WHEAT VULCI,DURUM WHEAT VULCI,durum_hard_wheat,3301010200,0,EL,
10578,ΣΙΤΟΣ ΣΚΛΗΡΟΣ WINTERGOLD,DURUM WHEAT WINTERGOLD,DURUM WHEAT WINTERGOLD,durum_hard_wheat,3301010200,0,EL,
10580,ΣΙΤΟΣ ΣΚΛΗΡΟΣ YELODUR,DURUM WHEAT YELODUR,DURUM WHEAT YELODUR,durum_hard_wheat,3301010200,0,EL,
10581,ΣΙΤΟΣ ΣΚΛΗΡΟΣ ZETAE,DURUM WHEAT ZETAE,DURUM WHEAT ZETAE,durum_hard_wheat,3301010200,0,EL,
10582,ΣΙΤΟΣ ΣΚΛΗΡΟΣ ZOI,DURUM WHEAT ZOI,DURUM WHEAT ZOI,durum_hard_wheat,3301010200,0,EL,
10583,ΣΙΤΟΣ ΣΚΛΗΡΟΣ CLOVIS,DURUM WHEAT CLOVIS,DURUM WHEAT CLOVIS,durum_hard_wheat,3301010200,0,EL,
10584,ΣΙΤΟΣ ΣΚΛΗΡΟΣ HOMER,DURUM WHEAT HOMER,DURUM WHEAT HOMER,durum_hard_wheat,3301010200,0,EL,
10585,ΣΙΤΟΣ ΣΚΛΗΡΟΣ CALCAS,DURUM WHEAT CALCAS,DURUM WHEAT CALCAS,durum_hard_wheat,3301010200,0,EL,
10586,ΣΙΤΟΣ ΣΚΛΗΡΟΣ CICLOPE,DURUM WHEAT CICLOPE,DURUM WHEAT CICLOPE,durum_hard_wheat,3301010200,0,EL,
10587,ΣΙΤΟΣ ΣΚΛΗΡΟΣ COSMOSTAR,DURUM WHEAT COSMOSTAR,DURUM WHEAT COSMOSTAR,durum_hard_wheat,3301010200,0,EL,
10588,ΣΙΤΟΣ ΣΚΛΗΡΟΣ DOMIZIANO,DURUM WHEAT DOMIZIANO,DURUM WHEAT DOMIZIANO,durum_hard_wheat,3301010200,0,EL,
10589,ΣΙΤΟΣ ΣΚΛΗΡΟΣ GAMEX,DURUM WHEAT GAMEX,DURUM WHEAT GAMEX,durum_hard_wheat,3301010200,0,EL,
10593,ΣΙΤΟΣ ΣΚΛΗΡΟΣ RGT IZALMUR,DURUM WHEAT RGT IZALMUR,DURUM WHEAT RGT IZALMUR,durum_hard_wheat,3301010200,0,EL,
10594,ΣΙΤΟΣ ΣΚΛΗΡΟΣ SOLEA,DURUM WHEAT SOLEA,DURUM WHEAT SOLEA,durum_hard_wheat,3301010200,0,EL,
10596,ΣΙΤΟΣ ΣΚΛΗΡΟΣ HEKABE,DURUM WHEAT HEKABE,DURUM WHEAT HEKABE,durum_hard_wheat,3301010200,0,EL,
10598,ΣΙΤΟΣ ΣΚΛΗΡΟΣ ASTERIX,DURUM WHEAT ASTERIX,DURUM WHEAT ASTERIX,durum_hard_wheat,3301010200,0,EL,
10599,ΣΙΤΟΣ ΣΚΛΗΡΟΣ PORTOFINO,DURUM WHEAT PORTOFINO,DURUM WHEAT PORTOFINO,durum_hard_wheat,3301010200,0,EL,
10600,ΣΙΤΟΣ ΣΚΛΗΡΟΣ MIRELA,DURUM WHEAT MIRELA,DURUM WHEAT MIRELA,durum_hard_wheat,3301010200,0,EL,
10602,ΣΙΤΟΣ ΣΚΛΗΡΟΣ ANETO,DURUM WHEAT ANETO,DURUM WHEAT ANETO,durum_hard_wheat,3301010200,0,EL,
10603,ΣΙΤΟΣ ΣΚΛΗΡΟΣ CABOTO,DURUM WHEAT CABOTO,DURUM WHEAT CABOTO,durum_hard_wheat,3301010200,0,EL,
10604,ΣΙΤΟΣ ΣΚΛΗΡΟΣ CARATO,DURUM WHEAT CARATO,DURUM WHEAT CARATO,durum_hard_wheat,3301010200,0,EL,
10605,ΣΙΤΟΣ ΣΚΛΗΡΟΣ CERES,DURUM WHEAT CERES,DURUM WHEAT CERES,durum_hard_wheat,3301010200,0,EL,
10606,ΣΙΤΟΣ ΣΚΛΗΡΟΣ CORDOUE,DURUM WHEAT CORDOUE,DURUM WHEAT CORDOUE,durum_hard_wheat,3301010200,0,EL,
10607,ΣΙΤΟΣ ΣΚΛΗΡΟΣ DUROFINUS,DURUM WHEAT DUROFINUS,DURUM WHEAT DUROFINUS,durum_hard_wheat,3301010200,0,EL,
10608,ΣΙΤΟΣ ΣΚΛΗΡΟΣ ECEM,DURUM WHEAT ECEM,DURUM WHEAT ECEM,durum_hard_wheat,3301010200,0,EL,
10609,ΣΙΤΟΣ ΣΚΛΗΡΟΣ FUEGO,DURUM WHEAT FUEGO,DURUM WHEAT FUEGO,durum_hard_wheat,3301010200,0,EL,
10610,ΣΙΤΟΣ ΣΚΛΗΡΟΣ FULGUR SZS,DURUM WHEAT FULGUR SZS,DURUM WHEAT FULGUR SZS,durum_hard_wheat,3301010200,0,EL,
10611,ΣΙΤΟΣ ΣΚΛΗΡΟΣ HELIKS,DURUM WHEAT HELIKS,DURUM WHEAT HELIKS,durum_hard_wheat,3301010200,0,EL,
10612,ΣΙΤΟΣ ΣΚΛΗΡΟΣ HERAKLION,DURUM WHEAT HERAKLION,DURUM WHEAT HERAKLION,durum_hard_wheat,3301010200,0,EL,
10613,ΣΙΤΟΣ ΣΚΛΗΡΟΣ IDEFIX,DURUM WHEAT IDEFIX,DURUM WHEAT IDEFIX,durum_hard_wheat,3301010200,0,EL,
10614,ΣΙΤΟΣ ΣΚΛΗΡΟΣ INCONTRO,DURUM WHEAT INCONTRO,DURUM WHEAT INCONTRO,durum_hard_wheat,3301010200,0,EL,
10615,ΣΙΤΟΣ ΣΚΛΗΡΟΣ LG CONFIANZA,DURUM WHEAT LG CONFIANZA,DURUM WHEAT LG CONFIANZA,durum_hard_wheat,3301010200,0,EL,
10616,ΣΙΤΟΣ ΣΚΛΗΡΟΣ LUMINA,DURUM WHEAT LUMINA,DURUM WHEAT LUMINA,durum_hard_wheat,3301010200,0,EL,
10617,ΣΙΤΟΣ ΣΚΛΗΡΟΣ NADIF,DURUM WHEAT NADIF,DURUM WHEAT NADIF,durum_hard_wheat,3301010200,0,EL,
10618,ΣΙΤΟΣ ΣΚΛΗΡΟΣ NATAL,DURUM WHEAT NATAL,DURUM WHEAT NATAL,durum_hard_wheat,3301010200,0,EL,
10619,ΣΙΤΟΣ ΣΚΛΗΡΟΣ PLATONE,DURUM WHEAT PLATONE,DURUM WHEAT PLATONE,durum_hard_wheat,3301010200,0,EL,
10620,ΣΙΤΟΣ ΣΚΛΗΡΟΣ PVL 1636,DURUM WHEAT PVL 1636,DURUM WHEAT PVL 1636,durum_hard_wheat,3301010200,0,EL,
10621,ΣΙΤΟΣ ΣΚΛΗΡΟΣ PVL 2517,DURUM WHEAT PVL 2517,DURUM WHEAT PVL 2517,durum_hard_wheat,3301010200,0,EL,
